gauge_id,q_mean,runoff_ratio,flow_period_start,flow_period_end,flow_perc_complete,slope_fdc,hfd_mean,Q5,Q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq
DEF10380,0.98,0.43,1984-11-01,2020-12-31,51.666000000000004,3.3,129.54,0.1,3.5,8.69,2.67,73.63,9.2,0.0
DEF10440,1.15,0.49,1987-09-01,2020-12-31,47.622,1.56,149.27,0.36,2.74,0.0,0.0,1.21,5.0,0.0
DEF10460,0.82,0.34,1988-12-01,2020-12-31,45.835,1.58,138.39,0.24,2.05,0.9,1.33,3.84,7.0,0.0
DEF10480,0.96,0.41,1991-11-01,2020-12-31,41.485,2.13,142.67,0.2,2.65,1.22,1.74,16.37,16.37,0.0
DEF10510,0.8,0.33,2001-12-07,2020-12-31,27.241,2.99,124.0,0.04,3.02,11.17,5.15,92.66,34.75,0.0
DEF10600,0.67,0.28,1984-11-01,2020-12-31,51.666000000000004,2.36,140.29,0.12,2.17,3.63,2.27,25.51,17.51,0.0
DEF10640,0.38,0.19,1984-12-05,2020-12-31,51.532999999999994,4.01,132.11,0.01,1.53,20.6,3.6,121.83,15.07,0.01
DEF10670,1.13,0.47,1984-11-01,2020-12-31,51.666000000000004,1.78,141.51,0.27,2.83,0.23,1.6,9.97,9.43,0.0
DEF10710,0.73,0.33,1984-11-01,2020-12-31,51.666000000000004,1.96,146.2,0.17,2.34,2.46,2.97,5.0,3.12,0.0
DEF10720,1.02,0.43,2003-09-24,2020-12-31,24.675,1.68,156.0,0.22,2.19,0.0,0.0,14.41,12.89,0.0
DEF10790,1.12,0.48,1984-11-01,2008-12-10,34.441,2.42,125.78,0.16,3.87,9.3,1.6,47.13,7.18,0.0
DEF10830,0.75,0.29,1984-11-01,2020-12-31,51.666000000000004,1.58,138.66,0.22,2.07,2.4,1.4,4.6,7.67,0.0
DEF10920,1.14,0.45,1991-05-02,2020-12-31,42.197,1.3,151.71,0.45,2.43,0.14,1.33,4.6,7.67,0.0
DEF10930,1.25,0.51,1984-11-01,2020-12-31,51.666000000000004,1.91,130.51,0.28,3.37,0.63,1.38,13.86,11.28,0.0
DEF10980,1.19,0.48,1984-11-01,2020-12-31,51.556999999999995,1.39,140.54,0.39,3.23,0.09,3.0,13.86,11.28,0.0
DEF11020,0.8,0.35,1998-11-01,2020-12-31,26.85,2.39,143.65,0.19,2.3,0.06,1.0,9.0,9.0,0.0
DEF11050,1.24,0.48,2003-09-26,2020-12-31,24.668,1.86,134.59,0.31,3.39,0.18,3.0,7.12,5.26,0.0
DEF11060,1.6,0.66,1984-11-01,2020-12-31,51.666000000000004,1.74,138.09,0.42,3.93,0.0,0.0,5.6,10.32,0.0
DEF11070,1.09,0.44,1984-11-01,2020-12-31,40.233999999999995,1.96,135.62,0.25,2.83,0.04,1.0,14.73,1.93,0.0
DEF11220,0.84,0.33,2000-02-01,2012-01-09,17.055999999999997,1.29,158.45,0.33,1.99,0.27,1.5,14.73,1.93,0.0
DEF11240,1.09,0.47,1984-11-01,2020-12-31,51.666000000000004,1.75,146.2,0.38,2.62,0.0,0.0,0.03,1.0,0.0
DEF11250,0.95,0.41,1991-07-01,2020-12-31,42.15,1.55,144.72,0.32,2.31,0.03,1.0,0.1,3.0,0.0
DEF11280,1.12,0.47,1995-07-01,2020-12-31,36.393,1.8,139.8,0.3,2.77,0.16,2.0,6.24,13.0,0.0
DEF11310,1.16,0.47,1999-01-01,2020-12-31,31.293,2.15,133.05,0.08,3.45,0.52,1.38,39.62,1.47,0.0
DEF11320,0.02,0.01,2000-01-01,2020-12-31,29.759999999999998,5.43,245.68,-0.01,0.14,123.17,4.66,240.71,9.02,0.54
DEF11360,1.18,0.49,2003-09-14,2020-12-31,24.476,1.93,137.25,0.31,3.37,0.56,2.25,4.75,1.52,0.0
DEF11420,0.71,0.33,2000-07-06,2019-10-29,27.593,4.59,127.63,0.01,3.11,36.42,4.09,158.07,29.16,0.03
DEF11430,0.86,0.36,1984-11-01,2020-12-31,51.662,3.25,132.66,0.09,3.11,10.31,2.71,72.03,7.16,0.0
DEF11510,0.98,0.4,1992-03-01,2011-12-05,28.227000000000004,1.72,144.16,0.25,2.59,0.53,1.11,8.95,3.15,0.0
DEF11570,0.81,0.35,1988-12-01,2020-12-31,42.972,4.65,122.61,0.0,3.65,30.46,4.54,142.75,33.87,0.05
DEF11730,0.78,0.36,1984-11-01,2020-12-31,51.666000000000004,1.62,147.91,0.22,2.11,0.8,1.4,3.89,5.04,0.0
DEF11750,0.38,0.17,1984-11-01,2008-11-23,18.903,1.12,158.64,0.14,0.88,0.0,0.0,0.73,2.67,0.0
DEF11760,0.63,0.3,1984-12-01,2020-12-31,51.549,3.28,138.57,0.07,2.29,7.66,2.76,73.91,13.83,0.0
DEF11770,1.08,0.46,1984-11-01,2020-12-31,51.532999999999994,1.79,144.38,0.33,2.71,0.0,0.0,1.62,9.17,0.0
DEF11780,0.63,0.32,2003-03-28,2020-12-31,25.379,4.2,129.76,0.02,2.47,18.7,3.38,117.93,22.03,0.0
DEF11820,0.71,0.34,2003-02-15,2020-12-31,24.973,2.1,147.21,0.2,1.8,0.0,0.0,3.07,4.78,0.0
DEF11900,0.91,0.4,1984-11-01,2020-12-31,51.666000000000004,2.86,132.29,0.09,3.39,12.69,2.34,71.31,8.85,0.0
DEF11950,0.69,0.31,1995-03-01,2009-01-13,19.822,1.92,163.0,0.13,1.99,2.31,1.88,18.61,4.65,0.0
DEF11970,0.94,0.4,1984-11-01,2008-12-01,34.406,1.65,143.17,0.32,2.63,0.48,1.57,18.61,4.65,0.0
DEF12040,1.12,0.47,1988-07-01,2020-12-31,46.433,1.54,134.97,0.29,2.96,2.34,1.7,7.78,9.58,0.0
DEF12080,1.45,0.57,2004-12-17,2020-12-31,22.681,2.19,129.5,0.31,4.21,0.86,2.0,14.29,8.7,0.0
DEF12090,1.19,0.5,1984-11-01,2020-12-31,51.666000000000004,1.88,137.91,0.28,3.11,0.23,1.33,10.31,17.19,0.0
DEF12170,1.04,0.44,2003-06-24,2020-12-31,24.319,1.63,140.83,0.29,2.65,0.08,1.0,0.67,2.67,0.0
DEF12200,0.69,0.33,2003-11-01,2020-12-31,24.526999999999997,3.72,132.38,0.03,2.68,15.94,6.38,101.19,32.38,0.02
DEF12210,0.76,0.36,2003-07-17,2020-12-31,24.883,2.03,149.59,0.21,1.85,0.0,0.0,6.23,6.24,0.0
DEF12330,0.65,0.3,1995-04-01,2020-12-31,36.792,3.59,133.12,0.05,2.53,17.04,3.33,102.47,15.16,0.0
DEF12340,0.81,0.36,1995-06-01,2020-12-31,36.553999999999995,2.1,137.12,0.17,2.59,4.16,2.6,15.56,8.28,0.0
DEF12360,0.88,0.43,1987-12-01,2011-11-30,34.285,3.11,129.57,0.06,2.73,0.39,3.0,71.88,43.5,0.0
DEF12450,0.75,0.33,1995-04-01,2020-12-31,36.792,2.19,137.36,0.13,2.25,4.76,2.2,23.2,8.17,0.0
DEF12460,0.75,0.31,1999-09-06,2011-12-18,17.549,2.1,144.67,0.15,2.27,4.58,1.96,20.0,7.06,0.0
DEF12540,1.28,0.52,2004-03-25,2020-12-31,23.952,2.27,122.88,0.23,3.39,0.38,1.5,22.75,8.88,0.0
DEF12550,1.15,0.48,1984-11-01,2004-11-14,28.626,2.52,124.74,0.2,3.27,0.26,1.25,27.84,13.92,0.0
DEF12650,0.39,0.21,1984-11-01,2020-12-31,43.402,3.84,133.11,0.03,1.51,16.04,6.01,100.4,19.93,0.0
DEF12680,0.79,0.37,2002-09-06,2020-12-31,25.606,2.14,139.44,0.14,2.34,0.87,2.0,22.06,1.69,0.0
DEF12700,0.24,0.12,1984-11-01,2020-11-22,51.514,2.51,139.4,0.04,0.91,18.51,3.22,38.48,6.94,0.0
DEF12710,0.22,0.11,1984-11-01,2009-01-05,34.543,3.52,139.74,0.01,0.86,20.78,3.23,120.43,18.34,0.01
DEF12720,1.38,0.57,1984-11-01,2020-12-31,49.758,2.19,127.0,0.2,4.04,1.69,1.64,30.97,16.8,0.0
DEF12730,1.19,0.47,2003-09-11,2020-12-31,24.726,2.72,120.12,0.15,3.14,0.53,1.8,38.41,14.84,0.0
DEF12770,0.61,0.3,2000-04-12,2020-12-31,29.603,4.28,132.6,0.02,2.78,24.85,4.56,129.05,25.3,0.01
DEF12830,1.21,0.45,1991-12-01,2020-12-31,41.552,1.72,141.32,0.36,3.1,0.89,1.19,1.86,6.5,0.0
DEF12840,1.15,0.47,1992-11-26,2020-12-31,34.156,1.91,132.71,0.15,3.48,2.35,2.11,30.82,1.38,0.0
DEF12940,0.98,0.4,1984-11-01,2020-12-31,51.666000000000004,3.13,128.74,0.12,3.49,6.8,4.1,69.17,15.82,0.0
DEF12960,0.83,0.36,1984-11-01,2020-12-31,51.666000000000004,2.61,130.43,0.1,2.92,6.54,3.63,49.46,13.42,0.0
DEF12980,0.91,0.41,1993-11-01,2006-10-30,18.566,1.59,146.42,0.32,2.29,0.0,0.0,2.08,4.17,0.0
DEF13040,1.25,0.5,1994-11-02,2020-12-31,37.379,2.06,138.44,0.27,3.08,0.0,0.0,14.04,10.32,0.0
DEF13080,0.89,0.39,2000-08-01,2020-12-31,29.169,3.56,127.35,0.06,3.45,16.3,2.49,102.7,15.1,0.0
DEF13090,1.39,0.59,2003-04-02,2020-12-31,24.605,2.17,128.4,-0.71,4.87,1.0,1.07,85.88,1.54,0.0
DEF13110,0.72,0.35,1985-11-01,2020-12-31,50.239,4.15,138.94,0.02,2.85,19.18,6.46,117.79,22.63,0.01
DEF13120,0.8,0.37,1999-09-01,2020-12-31,30.48,1.91,145.62,0.25,2.16,0.0,0.0,0.14,1.0,0.0
DEF13130,0.99,0.39,2001-12-07,2020-12-31,27.241,3.19,123.5,0.05,3.54,8.83,2.56,78.16,12.79,0.0
DEF13180,0.82,0.38,1999-11-29,2020-12-31,30.131000000000004,1.92,144.25,0.25,2.28,0.0,0.0,0.85,3.4,0.0
DEF13200,0.23,0.1,1999-11-29,2013-04-30,19.172,2.49,156.67,0.03,0.56,0.0,0.0,36.17,12.4,0.01
DEF13210,0.79,0.37,2000-02-01,2020-12-31,29.881,2.29,139.75,0.13,2.58,5.65,2.76,29.8,6.08,0.0
DEF13240,0.96,0.41,1984-11-01,2020-12-31,51.666000000000004,1.9,140.14,0.2,2.51,0.0,0.0,17.74,10.02,0.0
DEF13250,1.01,0.42,1984-11-01,2020-12-31,51.666000000000004,1.23,154.8,0.41,2.37,0.0,0.0,0.69,4.0,0.0
DEF13390,0.66,0.32,1984-12-01,2020-12-31,49.05,1.96,145.62,0.14,1.84,2.81,2.14,15.81,5.62,0.0
DEF13410,0.89,0.42,1984-11-01,2020-12-31,51.666000000000004,2.07,156.77,0.19,2.11,0.0,0.0,13.37,15.6,0.0
DEF13450,0.81,0.37,1984-11-01,2020-12-31,51.666000000000004,2.06,139.0,0.17,2.6,3.6,2.25,17.6,8.8,0.0
DEF13480,0.75,0.36,1987-12-01,2020-12-31,47.184,3.61,127.74,0.05,2.4,0.61,9.5,80.93,33.01,0.0
DEF13490,0.83,0.37,1984-11-01,2020-12-31,51.666000000000004,2.7,131.54,0.06,3.29,16.03,2.46,80.34,24.88,0.0
DEF13560,0.63,0.29,1984-11-01,2020-12-31,51.666000000000004,1.57,148.03,0.21,1.8,1.03,1.71,80.34,24.88,0.0
DEF13580,0.66,0.3,1984-11-01,2020-12-31,51.666000000000004,2.75,137.31,0.08,2.31,7.86,1.87,59.94,8.63,0.0
DEF13590,0.99,0.43,1984-11-01,2020-12-31,51.666000000000004,1.84,139.89,0.25,2.95,2.8,1.66,3.57,4.81,0.0
DEF13620,1.26,0.51,1984-11-01,2020-12-31,51.666000000000004,0.89,154.43,0.66,2.44,0.06,1.0,3.57,4.81,0.0
DEF13680,0.64,0.3,1984-11-01,2020-12-31,51.666000000000004,1.85,144.74,0.18,1.88,1.29,2.37,0.8,7.0,0.0
DEF13710,1.06,0.44,1984-11-01,2020-12-31,51.666000000000004,1.77,138.31,0.26,2.81,0.26,1.8,7.46,8.7,0.0
DEF13760,0.68,0.32,1991-07-01,2020-12-31,42.15,2.9,142.0,0.14,2.19,0.9,8.67,17.45,18.74,0.0
DEF13790,0.82,0.31,1984-11-01,2020-12-31,51.185,1.21,137.39,0.27,2.21,2.42,1.43,6.64,14.6,0.0
DEF13980,0.65,0.31,2000-01-01,2020-12-31,29.908,3.39,132.74,0.05,2.44,14.47,5.39,87.31,21.55,0.0
DEF14050,0.82,0.38,1984-11-01,2020-12-31,51.666000000000004,1.91,142.09,0.24,2.34,0.23,2.0,1.74,5.08,0.0
DEF14080,0.52,0.25,2003-04-28,2020-12-31,25.223000000000003,4.07,134.65,0.04,1.87,8.94,5.07,101.05,23.53,0.0
DEF14090,0.72,0.36,2009-06-12,2020-12-31,16.278000000000002,2.99,130.0,0.08,2.52,15.7,4.13,79.99,8.16,0.0
DEF14110,1.18,0.47,1998-08-18,2011-12-13,19.032,1.61,142.69,0.4,3.08,0.0,0.0,79.99,8.16,0.0
DEF14120,1.1,0.45,1984-11-01,2020-12-31,51.666000000000004,1.57,139.29,0.37,2.72,0.26,1.5,0.2,1.4,0.0
DEF14130,0.78,0.31,1985-12-01,2020-12-31,50.121,2.91,130.38,0.09,2.7,6.24,4.42,62.73,13.33,0.0
DEF14170,1.01,0.43,1984-11-01,2020-12-31,51.666000000000004,1.56,142.74,0.31,2.51,0.0,0.0,2.69,9.4,0.0
DEF14200,0.44,0.17,1985-02-01,2020-12-31,51.306,1.85,132.26,0.1,1.23,5.91,1.63,8.94,6.8,0.0
DEF14230,1.16,0.47,2001-11-09,2012-01-10,14.530000000000001,2.12,125.89,0.22,2.88,0.22,2.0,23.56,15.14,0.0
DEF14320,0.96,0.43,1997-03-01,2020-12-31,33.941,4.07,126.45,0.03,3.86,21.82,3.72,122.67,34.16,0.0
DEF14350,1.04,0.4,1984-11-01,2020-12-31,51.666000000000004,2.36,125.91,0.17,3.64,9.37,1.61,34.46,8.74,0.0
DEF14440,1.22,0.5,1984-11-01,2020-12-31,51.666000000000004,1.81,135.51,0.28,3.5,2.97,1.55,9.66,6.63,0.0
DEF14500,1.17,0.47,1984-11-01,2020-12-31,51.666000000000004,1.81,139.17,0.34,2.98,0.09,3.0,3.66,4.74,0.0
DEF14550,0.66,0.31,1999-04-01,2020-12-31,31.078,2.36,146.81,0.12,2.02,1.9,2.86,25.9,4.65,0.0
DEF14580,0.66,0.28,1984-11-01,2020-12-31,51.666000000000004,2.36,139.69,0.1,2.11,2.37,3.46,34.29,8.63,0.0
DEF14770,0.46,0.22,1984-11-01,2020-12-31,51.666000000000004,1.71,150.57,0.1,1.29,1.94,1.36,17.51,6.97,0.0
DEF14820,0.42,0.21,2006-11-01,2020-12-31,19.677,4.62,127.82,-0.1,1.89,45.36,4.75,156.99,3.2,0.03
DEF14840,0.89,0.33,1984-11-01,2020-12-31,51.666000000000004,1.49,137.74,0.24,2.49,1.86,1.35,7.37,8.32,0.0
DEF14890,1.12,0.48,1984-11-01,2020-12-31,51.666000000000004,2.37,133.23,0.22,3.45,2.69,2.76,19.09,4.61,0.0
DEF14940,0.98,0.41,1984-11-01,2020-12-31,51.666000000000004,1.51,144.51,0.32,2.39,0.03,1.0,19.09,4.61,0.0
DEF14990,0.31,0.15,1984-11-01,2020-12-31,51.666000000000004,1.86,142.46,0.07,1.0,6.71,1.93,12.69,8.71,0.0
DEF15060,0.92,0.4,1984-11-01,2020-12-31,51.666000000000004,2.29,133.91,0.16,2.94,1.97,2.56,29.17,15.71,0.0
DEF15070,0.68,0.34,1984-11-01,2020-12-31,51.095,3.73,127.97,0.04,3.05,26.0,4.31,118.69,17.26,0.0
DEF15080,0.88,0.44,1984-11-30,2020-12-31,51.553000000000004,4.05,129.57,0.03,3.86,28.86,4.01,130.97,29.57,0.0
DEG10000,0.66,0.33,1951-01-01,2020-12-31,100.0,1.84,168.58,0.18,1.52,2.29,1.55,6.68,4.9,0.0
DEG10010,0.79,0.41,1959-11-01,2020-12-31,87.383,1.95,164.9,0.22,2.08,1.38,1.98,3.57,7.64,0.0
DEG10020,1.1,0.45,1951-01-01,2020-12-31,100.0,2.02,162.62,0.28,3.03,1.45,2.5,6.28,8.84,0.0
DEG10050,0.67,0.33,1951-11-01,2020-12-31,98.811,2.31,158.15,0.14,2.0,4.29,2.32,15.1,3.76,0.0
DEG10060,0.98,0.43,1964-11-01,2020-12-31,80.23700000000001,2.1,153.49,0.24,2.92,2.07,2.78,7.44,6.49,0.0
DEG10080,0.95,0.4,1991-11-01,2020-12-31,41.669,2.51,138.18,0.15,3.05,6.25,2.82,32.68,6.83,0.0
DEG10090,0.25,0.15,1954-11-01,2020-12-31,94.524,2.1,172.92,0.03,0.66,3.77,2.43,43.61,10.31,0.0
DEG10100,0.67,0.41,1951-01-01,2020-12-31,100.0,1.16,174.0,0.29,1.39,1.0,1.6,0.83,3.8,0.0
DEG10110,0.76,0.35,1951-01-01,2020-12-31,100.0,2.34,155.03,0.12,2.41,5.26,2.36,35.55,7.28,0.0
DEG10120,0.49,0.27,1961-11-01,2020-12-31,81.66799999999999,3.25,160.64,0.04,1.74,14.07,3.72,83.78,11.02,0.0
DEG10130,1.71,0.61,1960-11-01,2020-12-31,81.66799999999999,2.77,144.51,0.21,5.4,6.49,3.05,51.89,9.91,0.0
DEG10140,1.22,0.48,1951-01-01,2020-12-31,100.0,1.98,159.97,0.3,3.33,1.41,2.37,8.23,5.57,0.0
DEG10150,0.56,0.28,1951-01-01,2020-12-31,100.0,2.22,163.51,0.13,1.65,2.61,2.5,12.38,9.09,0.0
DEG10160,0.82,0.39,1951-01-01,2020-12-31,100.0,1.88,160.14,0.22,2.25,0.81,2.55,4.45,5.58,0.0
DEG10170,0.46,0.27,1951-01-01,2020-12-31,100.0,1.66,176.72,0.14,1.14,1.51,2.6,1.88,3.71,0.0
DEG10200,1.2,0.44,1951-01-01,2020-12-31,98.572,3.5,152.66,0.04,4.14,9.12,3.57,97.41,14.7,0.0
DEG10220,1.68,0.54,1960-11-01,2020-12-31,85.951,2.41,153.98,0.23,5.35,5.17,3.02,41.29,12.62,0.0
DEG10230,0.88,0.4,1951-01-01,2020-12-31,100.0,2.1,157.38,0.22,2.45,1.52,3.28,6.25,6.63,0.0
DEG10240,0.53,0.29,1951-01-01,2020-12-31,100.0,1.4,170.41,0.17,1.38,3.45,1.89,0.38,1.62,0.0
DEG10250,1.33,0.5,1951-01-01,2020-12-31,100.0,2.62,152.94,0.23,4.18,4.12,3.23,26.46,6.66,0.0
DEG10270,0.35,0.2,1982-11-01,2020-12-31,54.525,1.84,163.0,0.08,0.86,2.7,1.69,5.41,4.88,0.0
DEG10280,0.51,0.28,1961-11-01,2020-12-31,84.524,1.79,165.95,0.15,1.38,1.93,2.0,2.64,6.65,0.0
DEG10290,0.76,0.38,1975-11-01,2020-12-31,60.243,2.35,166.82,0.16,2.07,2.35,2.35,13.8,8.12,0.0
DEG10300,2.04,0.68,1951-01-01,2020-12-31,100.0,2.31,151.07,0.35,6.26,4.26,2.85,30.42,8.89,0.0
DEG10310,1.23,0.52,1951-11-01,2020-12-31,98.811,3.33,145.53,0.08,4.52,11.97,4.42,90.74,12.05,0.0
DEG10320,0.52,0.25,1951-01-01,2020-12-31,100.0,3.08,157.41,0.04,1.73,6.32,3.25,72.03,11.45,0.0
DEG10330,1.79,0.59,1951-01-01,2020-12-31,100.0,2.61,149.75,0.26,5.77,5.57,3.25,41.0,9.56,0.0
DEG10350,0.89,0.39,1951-01-01,2020-12-31,100.0,2.69,155.09,0.11,2.82,6.88,4.17,49.35,8.98,0.0
DEG10360,0.57,0.31,1974-11-01,2020-12-31,65.95400000000001,2.95,150.67,0.05,2.08,13.29,3.46,79.37,8.12,0.0
DEG10370,1.06,0.45,1951-01-01,2020-12-31,100.0,2.07,153.71,0.24,3.0,2.29,2.82,11.28,6.03,0.0
DEG10380,0.59,0.3,1951-01-01,2020-12-31,100.0,2.26,161.26,0.1,1.69,2.12,2.75,28.56,9.17,0.0
DEG10390,1.19,0.5,1955-11-01,2020-12-31,93.097,2.13,157.11,0.24,3.33,2.5,2.67,16.88,7.4,0.0
DEG10400,0.65,0.35,1951-01-01,2020-12-31,100.0,3.16,160.68,0.06,2.27,13.38,3.44,78.95,7.88,0.0
DEG10410,1.8,0.6,1987-11-01,2020-12-31,47.382999999999996,2.58,134.94,0.23,6.14,8.75,3.54,43.16,6.55,0.0
DEG10420,0.47,0.27,1951-01-01,2020-12-31,100.0,1.5,172.32,0.14,1.14,1.74,1.54,4.36,3.24,0.0
DEG10430,0.57,0.31,1951-01-01,2020-12-31,100.0,1.95,165.22,0.15,1.49,1.17,2.53,7.42,5.69,0.0
DEG10440,1.0,0.41,1953-11-01,2020-12-31,95.952,3.13,146.7,0.09,3.49,6.95,3.33,83.29,14.54,0.0
DEG10450,0.4,0.24,1951-01-01,2020-12-31,100.0,1.47,169.36,0.14,0.99,0.38,3.25,0.8,2.89,0.0
DEG10460,1.1,0.43,1990-11-01,2020-12-31,43.097,2.91,141.55,0.1,3.37,6.41,3.58,71.17,9.92,0.0
DEG10470,1.48,0.54,1951-01-01,2020-12-31,100.0,2.29,148.64,0.26,4.62,4.1,3.82,26.0,9.11,0.0
DEG10510,1.63,0.58,1962-11-01,2020-12-31,83.096,2.49,151.21,0.27,5.08,3.77,3.16,29.03,8.49,0.0
DEG10520,1.1,0.41,1983-11-01,2020-12-31,53.098,2.84,145.22,0.14,3.67,8.03,4.25,61.47,9.79,0.0
DEG10530,2.2,0.67,1960-11-01,2020-12-31,85.951,2.35,147.93,0.31,7.56,9.58,3.25,35.78,11.47,0.0
DEG10540,0.48,0.27,1959-11-01,2020-12-31,87.383,1.51,167.57,0.17,1.2,0.63,3.45,0.43,2.17,0.0
DEG10550,1.84,0.63,1951-01-01,2020-12-31,100.0,1.97,158.36,0.45,4.97,1.67,2.35,8.49,5.8,0.0
DEG10560,0.62,0.34,1957-11-01,2020-12-31,90.238,1.77,156.4,0.16,1.79,5.92,2.16,7.77,6.34,0.0
DEG10580,1.07,0.47,1951-01-01,2020-12-31,100.0,2.01,155.33,0.24,2.9,2.68,1.54,12.42,6.59,0.0
DEG10590,0.9,0.41,1951-01-01,2020-12-31,100.0,2.07,157.14,0.21,2.52,1.62,2.87,8.35,6.55,0.0
DEG10600,0.25,0.15,1961-11-01,2020-12-31,84.524,2.71,178.57,0.03,0.79,5.66,3.6,31.28,15.37,0.0
DEG10610,0.45,0.25,1951-01-01,2020-12-31,100.0,2.51,168.25,0.07,1.71,16.96,5.37,55.46,6.49,0.0
DEG10620,0.6,0.31,1951-01-01,2020-12-31,99.128,2.1,163.57,0.15,1.67,3.34,1.99,6.37,3.61,0.0
